982,341,221,141
984,342,214,136
976,339,235,131
976,339,234,130
976,339,234,130
976,339,234,130
976,339,235,130
697,343,237,131
703,354,242,129
703,354,242,129
703,354,242,129
703,354,242,129
703,354,242,129
703,354,242,129
703,354,242,129
703,354,242,129
695,354,243,129
694,354,245,130
675,353,244,130
675,353,244,130
675,353,243,129
679,355,244,130
675,354,243,129
675,353,243,129
675,353,243,130
674,353,243,129
677,355,243,129
677,355,243,129
677,355,243,129
677,355,243,129
761,354,241,128
760,355,240,128
759,354,241,128
806,352,247,132
810,352,242,129
806,352,249,132
808,352,242,129
806,353,247,132
808,352,243,130
809,352,247,131
807,352,248,132
824,349,249,132
824,349,249,132
823,350,249,132
824,349,249,132
847,352,244,130
846,351,243,129
846,351,244,130
846,351,243,130
846,351,243,130
846,351,243,130
846,351,243,129
846,351,243,130
846,351,243,130
846,351,243,129
846,351,243,130
846,351,243,129
846,351,243,130
967,351,243,129
966,352,243,129
966,352,243,129
966,351,243,129
965,351,243,129
965,351,243,129
981,353,246,131
981,354,247,131
980,354,247,131
978,353,247,131
980,354,247,131
980,354,246,131
982,354,241,128
981,354,244,130
980,354,246,131
980,354,242,129
982,354,241,128
980,354,244,130
981,354,241,128
980,354,244,130
980,354,246,131
981,354,242,129
981,354,241,128
1161,351,242,129
1165,354,237,126
1161,351,242,129
1164,354,239,127
1164,354,237,126
1216,350,238,126
1217,351,237,126
1217,351,236,126
1216,350,236,126
1216,350,236,125
1216,350,236,125
1216,350,236,125
1216,350,236,125
1216,350,236,125
1216,350,236,125
1215,350,236,126
1215,350,236,126
1215,350,236,126
1215,350,236,126
1216,350,236,125
1215,350,236,126
1204,328,255,156
1430,335,254,155
1434,325,254,155
1446,322,260,159
1435,331,251,141
1435,331,251,141
1435,331,251,141
1435,331,251,141
1435,330,251,141
1435,331,251,141
1435,331,251,141
1287,325,243,137
1318,331,245,138
1288,317,244,138
1310,321,244,138
1302,339,202,110
1320,337,172,88
1317,341,218,82
1311,346,220,87
1300,334,217,117
1299,335,217,117
1299,334,217,117
1294,331,225,121
1294,331,226,122
1296,332,222,119
1299,334,218,117
1297,333,221,119
1297,333,219,118
1295,332,223,120
805,327,297,126
807,321,298,129
806,348,277,138
806,348,274,137
805,347,281,140
806,347,281,140
801,346,286,143
807,348,274,137
804,347,282,140
851,349,274,138
858,343,267,117
859,343,266,117
861,343,258,113
862,343,257,113
864,344,255,112
864,344,253,111
863,344,255,112
862,344,255,112
863,344,253,111
864,345,255,112
861,343,262,115
859,343,266,117
862,344,257,113
860,343,263,115
862,343,259,114
862,343,258,114
862,343,258,114
862,343,258,113
862,344,258,113
861,343,258,113
443,354,260,144
447,349,272,128
457,354,278,171
444,340,295,139
444,340,295,139
444,340,295,139
444,340,294,138
444,340,294,138
444,340,294,138
444,340,294,138
444,340,294,138
444,340,294,138
444,340,294,138
585,341,294,138
592,341,296,139
593,343,289,136
595,343,289,136
593,343,289,136
593,343,291,137
593,343,286,135
594,342,285,134
595,342,287,135
595,344,285,134
595,343,288,135
594,343,285,134
593,344,291,137
597,343,284,133
592,343,289,136
595,343,286,134
596,344,287,135
595,343,285,134
595,344,289,136
595,344,289,136
594,344,290,136
595,344,289,136
595,344,289,136
596,343,285,134
595,344,289,136
596,343,285,134
594,344,290,136
593,344,290,136
594,344,290,137
596,343,284,134
595,344,287,135
594,343,289,136
596,343,285,134
595,344,289,136
594,344,290,136
596,343,284,134
596,344,283,133
596,344,283,133
594,343,289,136
596,343,284,134
616,343,293,138
611,343,303,143
615,342,293,138
609,340,305,143
609,340,306,144
611,343,303,143
611,343,303,143
611,343,304,143
614,343,301,141
612,343,302,142
610,341,303,143
605,340,317,149
612,343,303,143
604,340,318,150
610,341,305,143
614,341,304,143
614,341,304,143
614,341,303,143
616,343,304,143
616,343,304,143
616,343,304,143
612,340,306,144
614,340,305,144
621,344,289,136
616,342,303,143
616,343,303,143
616,342,303,143
616,342,304,143
616,342,304,143
616,342,304,143
616,342,304,143
615,340,304,143
616,342,304,143
616,342,304,143
616,342,304,143
616,342,303,142
615,341,302,142
618,342,301,142
616,341,302,142
621,344,289,136
619,343,299,141
616,341,300,141
621,344,288,136
622,344,289,136
618,343,300,141
617,343,301,142
617,343,302,142
615,341,302,142
622,344,287,135
623,344,287,135
623,344,287,135
620,343,299,140
617,342,299,141
620,343,298,140
619,343,299,140
189,342,301,141
176,341,317,149
174,340,319,150
173,341,319,150
173,340,319,150
173,340,319,150
173,340,319,150
173,341,319,150
174,339,313,147
173,340,319,150
174,339,314,148
173,340,318,150
173,340,313,147
173,340,313,147
174,340,313,147
173,340,313,147
173,340,313,147
185,339,317,149
183,340,325,153
182,339,328,154
180,338,330,155
181,338,330,155
183,340,325,153
183,338,321,151
184,340,322,152
218,327,236,153
218,327,235,152
1495,336,234,151
1466,327,236,153
1482,318,238,155
1480,320,243,157
1483,337,218,128
1486,339,212,124
1478,333,225,131
1476,332,228,133
1252,364,219,128
1218,348,215,125
1133,345,221,129
1122,341,229,134
1122,341,230,134
1118,341,230,134
1121,343,226,132
1083,343,227,133
1049,345,221,129
1048,345,222,130
921,344,223,130
921,343,224,131
920,342,225,132
919,341,226,132
918,342,226,132
