695,306,267,130
684,312,287,137
686,313,285,136
688,314,284,135
686,313,286,136
686,313,285,136
682,314,290,138
685,314,286,136
685,314,286,136
683,314,289,137
683,315,290,138
681,314,293,139
684,315,293,139
681,314,297,141
682,315,296,141
683,315,295,140
683,314,295,140
678,315,321,148
677,315,322,148
677,314,311,143
713,379,310,142
692,282,306,153
692,282,306,153
693,283,304,152
693,283,303,152
702,284,298,149
746,356,279,156
694,324,286,121
693,323,286,121
693,324,286,121
694,323,286,121
704,325,280,118
700,320,289,122
694,322,290,122
699,322,288,121
698,323,290,122
702,322,287,121
702,322,288,121
702,322,288,122
701,323,288,121
702,322,288,121
702,322,287,121
702,323,288,122
700,320,291,123
701,320,292,123
704,323,289,122
700,320,292,123
694,323,285,120
696,323,283,119
695,323,283,119
693,322,286,121
695,323,285,120
695,323,286,121
699,323,289,122
697,320,294,124
699,322,292,123
698,323,293,123
698,323,293,124
699,323,291,123
697,322,292,123
697,321,293,124
697,321,292,123
697,322,292,123
699,323,292,123
698,322,292,123
698,323,292,123
698,322,292,123
698,322,292,123
698,322,292,123
698,322,292,123
698,322,292,123
698,322,292,123
699,323,291,123
698,321,292,123
713,324,304,129
697,323,294,124
700,323,291,123
703,324,290,122
702,324,290,122
703,324,289,122
701,322,292,123
702,323,290,122
694,322,290,122
687,319,298,126
684,318,303,128
697,325,288,122
697,325,289,122
690,322,293,124
687,321,294,124
687,321,296,125
686,321,296,125
688,322,294,124
686,321,296,125
689,322,294,124
686,321,297,125
687,322,297,125
687,322,297,125
686,322,297,126
685,321,297,125
687,322,297,125
685,321,298,126
688,322,298,126
702,325,283,119
701,325,285,120
702,325,283,120
703,326,284,120
701,325,283,120
704,326,283,119
701,325,285,120
701,325,284,120
703,326,283,120
703,326,283,120
702,325,283,119
702,325,283,119
702,325,283,119
702,325,283,119
702,325,283,119
703,326,283,120
702,325,283,119
702,325,283,119
719,328,291,123
703,322,288,121
704,322,291,123
699,321,295,124
695,325,296,125
700,327,288,122
703,328,284,120
703,330,279,118
699,329,284,120
703,328,282,119
702,329,281,119
702,323,290,122
700,323,294,124
703,324,293,124
702,322,293,124
708,328,283,120
712,330,280,118
711,331,278,117
719,325,284,120
717,323,286,121
718,330,280,118
718,330,281,119
717,324,280,118
717,324,280,118
718,324,280,118
717,324,278,117
713,309,296,140
710,322,295,128
713,323,291,126
712,323,292,126
714,323,290,126
710,322,300,130
712,323,293,127
714,322,291,126
716,323,292,126
728,322,276,119
726,321,278,121
728,324,277,120
728,322,276,120
728,321,277,120
730,321,275,119
729,323,276,120
727,321,277,120
728,324,277,120
730,322,276,120
727,321,277,120
728,322,279,121
729,322,277,120
730,323,277,120
728,321,276,120
729,321,276,120
729,321,277,120
729,306,273,118
726,310,267,116
724,320,264,114
720,311,290,137
722,320,292,129
706,323,289,118
709,315,285,127
720,327,272,114
717,325,276,116
714,322,279,122
715,322,280,122
712,321,283,123
729,327,266,115
727,327,265,115
728,328,266,115
728,327,266,116
728,326,266,115
728,326,266,115
727,326,266,115
728,326,266,115
726,324,269,117
723,325,269,117
725,326,270,117
715,327,264,114
708,326,267,116
711,327,265,115
712,328,262,114
698,321,277,120
673,324,279,121
688,320,283,123
667,322,281,122
664,322,280,122
665,319,282,122
661,319,285,124
607,319,284,123
596,323,279,121
602,318,279,121
609,318,285,124
601,318,288,125
598,319,283,123
593,321,283,123
588,318,290,126
600,322,277,120
593,319,274,119
578,316,281,122
567,318,277,120
562,315,283,123
552,317,282,122
550,317,280,122
545,317,282,122
554,317,284,123
556,317,281,122
553,317,284,123
553,318,280,121
556,317,282,122
570,316,288,125
572,318,284,123
568,320,282,122
588,320,280,122
593,321,279,121
592,318,281,122
588,318,280,121
578,320,278,121
548,315,287,125
550,312,292,126
546,315,286,124
548,317,284,123
557,315,290,126
551,318,283,123
552,313,294,127
556,317,286,124
554,320,275,119
563,316,289,125
556,316,290,126
546,315,289,125
548,316,284,123
552,315,292,127
552,315,293,127
551,315,293,127
552,315,293,127
551,315,295,128
550,314,293,127
549,314,294,127
551,313,294,127
550,313,293,127
551,313,294,127
551,315,293,127
550,314,294,127
550,312,301,131
547,313,306,133
551,317,296,129
570,319,291,126
569,324,278,120
565,323,284,123
566,323,287,124
565,322,286,124
567,324,286,124
562,321,286,124
560,316,282,122
565,317,285,124
538,318,289,125
545,320,286,124
567,317,284,123
563,317,287,125
557,320,288,125
574,320,286,124
585,322,283,123
583,315,282,122
592,320,287,124
594,316,290,126
588,315,293,127
597,320,290,126
594,320,288,125
596,317,292,127
617,321,285,124
612,322,283,123
612,324,281,122
615,326,280,121
618,321,278,121
621,319,282,122
615,322,283,123
637,319,274,119
676,326,274,119
661,323,281,122
640,324,292,127
668,324,283,123
668,323,282,122
671,322,282,122
639,321,285,123
657,321,287,124
645,324,281,122
643,325,281,122
643,325,280,121
648,333,281,122
640,328,290,126
644,325,299,130
648,330,293,127
647,327,292,127
651,329,289,125
648,329,292,127
655,330,287,124
665,325,301,130
635,322,306,133
630,321,310,135
610,322,311,135
625,322,314,136
630,317,322,140
618,317,316,137
619,317,317,137
627,315,316,137
628,316,314,136
623,314,314,136
633,318,309,134
619,317,314,136
602,315,311,135
608,319,301,130
548,332,288,125
556,321,289,125
557,322,292,127
556,321,287,125
552,320,293,127
552,320,293,127
553,320,292,127
551,321,295,128
549,321,291,126
550,321,290,126
544,317,291,126
543,318,293,127
540,312,305,132
547,316,300,130
560,312,302,131
562,317,289,125
569,315,291,126
549,319,293,127
566,323,288,125
555,321,287,124
554,322,288,125
551,321,289,125
558,313,305,132
557,316,304,132
568,321,299,130
548,326,294,128
536,324,293,127
580,317,302,131
611,312,312,135
619,316,313,136
620,316,313,136
674,316,315,137
687,315,314,136
705,315,318,138
714,318,312,135
762,317,311,135
771,317,313,136
786,318,308,134
813,316,311,135
842,318,308,134
869,318,306,133
892,318,304,132
917,318,306,133
922,318,305,132
925,318,301,131
928,321,296,129
936,319,302,131
943,312,313,136
946,314,313,136
940,316,316,137
943,315,313,136
941,316,314,136
944,315,308,134
946,315,308,134
943,314,310,134
944,315,313,136
942,316,313,136
942,316,312,135
945,315,308,134
943,315,312,135
943,315,309,134
948,316,306,133
946,315,311,135
952,318,298,129
950,317,296,128
949,316,297,129
956,319,294,127
962,319,291,126
956,318,294,127
954,317,295,128
958,317,294,128
954,318,296,128
953,317,296,128
963,318,299,130
965,319,295,128
956,318,298,129
957,318,300,130
977,321,294,127
978,321,291,126
981,324,288,125
982,324,288,125
979,324,290,126
979,322,287,124
979,323,288,125
980,324,288,125
982,324,288,125
963,322,291,126
959,318,294,128
954,316,298,129
965,323,286,124
961,326,278,121
946,326,280,121
940,326,281,122
932,322,288,125
914,319,296,129
918,319,297,129
922,318,302,131
937,320,295,128
920,318,302,131
922,317,303,131
916,318,303,131
925,317,302,131
933,317,304,132
941,316,306,133
943,320,295,128
949,321,295,128
949,321,290,126
945,316,306,133
944,312,317,138
938,312,319,138
942,312,315,136
947,318,306,132
950,320,299,129
961,316,301,131
954,312,312,136
954,312,313,136
953,314,312,136
952,316,307,133
952,320,297,129
950,319,297,129
955,322,291,126
956,316,302,131
958,315,304,132
961,316,306,133
964,321,299,130
971,325,290,126
970,324,289,125
972,325,284,123
970,325,289,125
970,324,289,125
969,324,289,125
971,325,285,124
972,325,284,123
970,325,289,126
970,325,289,125
970,323,285,124
954,319,293,127
948,316,306,133
946,316,309,134
941,313,312,135
942,313,311,135
940,313,320,139
938,312,314,136
941,312,315,137
938,312,314,136
940,313,314,136
939,313,315,136
938,312,315,137
939,313,314,136
938,312,315,137
939,313,315,136
939,313,314,136
938,313,315,137
939,313,315,136
938,313,315,137
934,312,327,142
932,310,332,144
934,311,328,142
936,311,319,138
937,312,325,141
938,313,321,139
940,313,314,136
936,312,326,141
935,311,327,142
933,314,321,139
934,313,321,139
946,315,310,134
950,315,306,133
948,315,305,132
969,320,303,131
966,322,306,133
963,321,309,134
964,321,306,133
964,321,306,133
969,321,302,131
961,319,304,132
958,321,299,130
961,322,298,129
959,321,297,129
962,322,291,126
962,322,291,126
968,314,312,135
966,312,322,140
966,312,323,140
966,312,323,140
964,310,327,142
965,311,324,141
969,313,323,140
968,313,324,140
966,310,324,140
959,310,328,142
945,316,311,135
937,318,306,133
914,314,313,136
893,316,312,135
894,320,301,131
891,318,305,132
884,319,303,132
864,314,311,135
839,313,322,140
832,314,320,139
822,314,318,138
821,317,314,136
803,316,316,137
816,317,312,135
800,316,309,134
798,318,310,134
792,317,306,133
785,318,308,133
783,317,309,134
784,316,309,134
789,316,313,136
785,316,312,135
801,315,311,135
779,315,313,136
777,313,316,137
775,316,313,136
778,317,310,135
778,316,310,134
778,317,310,134
783,316,310,135
777,310,317,137
766,315,312,135
759,311,316,137
731,316,305,132
730,316,306,132
731,318,302,131
729,320,303,131
734,318,306,133
741,318,302,131
746,314,300,130
749,314,298,129
749,315,297,129
703,319,302,131
698,318,301,131
699,318,302,131
701,319,303,132
694,316,307,133
694,316,308,133
697,317,306,133
701,317,303,131
700,317,305,132
697,315,309,134
699,316,308,133
695,312,314,136
697,309,319,138
682,317,313,136
685,318,309,134
684,317,306,133
684,316,310,134
681,315,311,135
683,316,308,134
685,317,308,134
684,317,309,134
680,315,310,135
701,322,290,126
704,323,287,124
693,323,285,124
686,317,294,127
706,332,275,119
689,332,278,121
703,317,292,127
692,316,307,133
691,315,307,133
690,315,308,134
692,315,307,133
692,316,309,134
702,319,307,133
710,319,302,131
705,319,295,128
701,317,300,130
695,318,303,132
703,322,295,128
